Gender,Age,Salary,Purchase_iPhone
Male,43,82916,No
Female,46,138471,Yes
Male,42,112308,Yes
Male,58,141255,Yes
Female,33,145217,Yes
Female,24,123595,Yes
Female,58,115762,No
Female,55,59928,Yes
Female,60,85495,Yes
Male,35,107335,No
Male,31,34711,No
Female,59,71815,Yes
Male,47,97522,No
Male,60,121369,No
Male,56,121028,No
Male,42,49868,Yes
Male,34,120696,No
Male,24,126116,Yes
Female,48,144624,No
Male,46,52456,No
Female,22,110877,No
Male,42,77759,Yes
Male,36,145574,No
Female,36,34743,Yes
Male,45,93531,Yes
Female,34,81264,No
Female,53,28203,Yes
Female,22,101188,No
Female,28,104740,No
Female,31,106253,Yes
Female,39,114806,Yes
Female,34,87026,Yes
Female,23,98926,Yes
Female,32,129121,No
Female,47,108492,Yes
Male,47,64202,No
Male,26,31459,No
Female,40,71518,Yes
Female,51,95202,No
Male,52,79166,No
Female,53,85585,No
Female,40,22162,Yes
Male,29,101409,No
Male,19,43567,Yes
Male,59,112334,Yes
Male,21,24269,Yes
Female,22,26504,No
Male,33,103908,No
Female,60,101256,No
Male,41,81432,Yes
Female,36,148673,No
Male,20,107364,No
Female,56,94545,No
Female,54,110047,Yes
Female,51,143803,Yes
Female,36,26661,No
Male,45,126556,Yes
Male,55,44778,No
Male,52,20465,Yes
Female,28,76408,Yes
Male,19,90544,No
Male,45,62162,No
Female,23,114168,No
Male,36,115818,No
Female,24,73789,No
Female,32,101740,No
Female,47,92196,Yes
Female,24,131078,Yes
Male,21,70977,No
Male,52,91380,No
Female,58,23089,Yes
Male,36,138747,No
Male,31,42617,No
Female,19,40631,Yes
Female,48,28706,Yes
Male,60,68386,Yes
Male,24,78775,No
Female,24,28276,Yes
Male,25,28590,No
Female,60,22405,Yes
Male,44,137828,No
Male,46,54088,Yes
Male,54,75397,Yes
Male,60,62043,No
Male,22,43021,Yes
Male,38,29284,Yes
Female,25,74209,Yes
Male,21,129161,Yes
Female,57,71082,Yes
Female,28,83131,No
Male,51,73795,Yes
Female,30,54681,No
Female,46,59793,No
Female,45,129487,No
Male,22,141249,No
Female,46,106341,Yes
Female,21,118380,No
Male,33,112121,Yes
Female,26,91039,No
Female,25,59707,Yes
Female,28,105011,No
Female,19,131218,No
Male,20,56005,No
Female,40,55878,Yes
Female,21,113373,Yes
Male,30,67790,Yes
Female,42,122497,Yes
Male,19,47436,No
Female,49,133928,No
Female,39,54184,No
Male,33,33299,Yes
Male,33,42401,No
Female,18,83730,Yes
Female,48,134710,No
Male,23,70918,Yes
Male,32,100570,No
Male,18,105669,No
Male,21,39435,Yes
Male,53,146553,Yes
Male,25,140677,No
Male,29,31346,Yes
Female,22,36683,No
Female,41,99524,Yes
Female,42,86876,Yes
Male,22,28288,Yes
Male,31,93340,No
Male,28,136663,Yes
Male,42,135581,Yes
Male,50,47615,No
Female,43,74271,Yes
Female,60,132723,Yes
Female,52,92403,No
Female,33,105614,Yes
Male,47,73392,No
Male,36,105902,Yes
Male,24,73830,No
Male,56,132080,No
Male,25,121925,Yes
Female,27,53324,No
Male,56,111886,Yes
Male,42,85851,No
Male,24,64725,No
Female,45,99186,Yes
Male,45,136987,No
Female,38,126789,No
Female,24,99658,No
Female,49,93856,No
Female,30,64005,No
Male,18,23977,Yes
Male,42,138857,Yes
Male,55,35074,Yes
Female,32,76583,Yes
Male,28,72915,No
Male,25,50413,No
Female,54,119869,No
Male,37,61358,Yes
Female,54,147657,Yes
Female,37,20388,Yes
Male,39,145670,Yes
Female,33,24898,No
Female,25,80504,No
Male,45,49116,Yes
Female,32,55168,Yes
Female,44,26085,No
Male,23,113480,No
Female,42,63091,No
Male,53,96290,Yes
Female,50,61631,Yes
Female,57,46047,Yes
Female,24,103085,Yes
Male,50,46380,No
Female,44,20539,Yes
Male,52,96242,No
Female,41,114445,Yes
Male,36,20019,Yes
Male,58,149182,Yes
Female,48,135352,Yes
Male,41,86125,No
Female,29,79424,No
Male,27,61170,Yes
Female,39,94542,No
Male,41,132548,Yes
Male,45,123835,Yes
Female,39,90675,No
Female,33,140711,No
Male,30,95843,Yes
Female,57,72607,No
Female,48,91180,Yes
Male,30,111765,No
Female,42,144879,Yes
Male,24,62017,Yes
Male,48,107499,Yes
Female,43,46103,No
Male,44,25005,Yes
Female,49,46121,No
Female,26,101349,Yes
Male,38,45211,Yes
Female,39,135869,Yes
Male,28,65721,No
Female,47,52657,No
Male,20,70719,Yes
Male,56,132411,No
Female,20,43870,No
Female,35,126132,Yes
Female,39,75501,No
Male,59,111673,No
Male,26,60330,No
Male,35,97760,Yes
Female,54,121061,Yes
Male,49,105153,No
Female,36,127899,Yes
Female,24,76904,Yes
Female,43,59876,Yes
Male,40,27442,No
Female,60,62581,No
Female,52,73279,No
Female,57,85034,Yes
Female,43,54030,Yes
Female,46,53332,No
Male,46,141933,No
Female,49,113656,Yes
Male,51,59598,Yes
Male,48,128434,Yes
Female,49,132895,No
Male,56,140510,Yes
Female,32,101083,Yes
Male,18,82768,Yes
Male,59,26940,No
Male,50,144481,Yes
Male,58,93013,Yes
Female,33,143572,No
Female,18,85556,No
Male,57,90403,No
Female,55,31245,Yes
Male,59,31634,Yes
Male,50,121677,No
Female,41,142688,Yes
Female,37,30412,Yes
Female,50,99350,No
Male,37,129569,No
Female,43,72616,No
Male,55,85994,No
Female,20,133427,Yes
Female,20,98387,Yes
Male,31,101005,No
Male,18,97860,Yes
Female,29,22455,Yes
Male,28,126063,No
Female,22,104034,No
Male,22,142722,No
Female,34,29799,No
Female,35,118940,Yes
Male,54,54943,Yes
Female,32,122637,No
Male,56,23638,Yes
Male,18,113484,Yes
Male,45,83394,No
Female,55,68279,No
Male,46,111077,No
Female,18,23026,Yes
Male,21,56777,Yes
Female,55,78312,No
Female,48,91221,No
Male,57,103229,Yes
Female,49,36533,Yes
Female,58,96533,Yes
Male,32,35617,Yes
Female,56,127907,No
Female,19,133642,No
Female,26,29653,Yes
Female,28,85299,Yes
Male,58,85770,Yes
Female,37,138493,Yes
Female,35,64816,No
Female,52,74445,Yes
Male,46,85362,No
Female,38,44850,Yes
Male,41,102635,Yes
Male,57,132272,Yes
Female,36,140987,Yes
Male,60,113090,No
Female,30,74305,No
Female,47,128982,No
Male,51,64764,No
Female,54,96840,No
Female,23,98379,Yes
Female,21,138501,Yes
Male,30,105609,Yes
Male,26,143553,Yes
Female,38,129383,Yes
Male,54,43519,No
Female,52,59007,Yes
Male,43,127058,Yes
Female,21,30239,Yes
Male,50,122317,Yes
Female,23,82622,Yes
Male,57,105082,Yes
Female,34,111798,Yes
Female,52,92411,No
Male,42,142354,No
Male,31,105776,No
Male,22,37040,Yes
Male,27,48940,No
Male,57,34555,Yes
Female,51,125813,No
Male,29,147290,No
Female,59,122919,No
Male,47,58877,No
Male,32,117043,No
Female,22,60206,Yes
Female,49,89679,Yes
Female,45,39892,No
Male,29,38233,No
Male,57,122334,Yes
Male,23,110577,Yes
Male,44,27629,No
Female,47,54968,No
Female,47,87066,No
Female,53,128562,No
Female,53,106072,No
Male,27,101549,Yes
Female,56,140396,No
Male,58,20229,Yes
Male,24,66526,Yes
Male,52,69537,Yes
Male,60,44646,Yes
Male,49,39351,No
Male,56,60057,No
Female,44,113011,No
Male,46,103230,Yes
Female,41,130397,Yes
Female,42,69919,No
Female,26,41716,No
Female,27,91429,No
Male,53,79345,Yes
Male,33,94531,No
Male,52,52187,Yes
Female,40,61513,Yes
Female,25,68657,Yes
Male,20,101362,No
Male,60,129724,No
Male,32,55052,Yes
Female,22,112270,No
Female,30,35101,Yes
Male,54,149486,No
Female,21,129182,Yes
Female,44,130858,No
Male,37,134496,No
Male,31,106019,No
Male,57,133534,No
Male,49,45104,Yes
Female,33,119141,No
Male,46,47418,No
Male,36,121732,No
Female,50,94130,No
Female,57,51873,Yes
Female,49,70714,Yes
Female,37,49795,No
Female,29,40287,Yes
Male,49,45817,No
Female,54,44451,Yes
Male,26,138750,No
Male,26,91004,Yes
Male,53,25763,Yes
Male,39,57056,Yes
Female,49,31314,No
Female,54,31598,Yes
Male,22,43909,No
Female,46,42365,Yes
Male,26,82839,No
Female,30,145801,No
Female,54,104354,Yes
Female,48,137007,Yes
Male,42,136990,No
Female,49,108822,Yes
Male,49,121208,No
Male,53,99638,Yes
Female,54,40237,Yes
Female,44,97153,No
Female,26,91660,Yes
Female,21,70072,No
Male,26,103581,No
Male,51,107582,No
Female,24,107212,Yes
Female,33,32038,Yes
Female,24,104761,Yes
Male,49,122402,Yes
Male,43,149655,Yes
Male,42,72771,Yes
Male,49,120369,Yes
Male,29,121332,No
Male,33,56861,Yes
Male,24,149645,No
Male,47,123060,Yes
Male,36,74377,Yes
Male,29,136730,Yes
Female,48,27991,No
Female,19,42925,Yes
Male,52,25361,No
Male,54,127761,Yes
Male,30,65369,No
Male,22,130831,No
Female,20,128878,No
Male,27,149722,Yes
Female,55,93563,No
Female,41,50921,No
Male,41,127906,No
Male,55,50708,Yes
Female,47,107288,Yes
Female,22,121405,No
Female,60,20026,Yes
Female,52,134697,Yes
Female,59,40657,No
Male,49,104098,Yes
Male,60,77477,No
Male,57,28231,Yes
Female,35,25879,No
Male,42,133688,Yes
Male,56,97371,No
Male,53,148165,No
Male,37,135190,No
Female,38,34892,No
Female,26,77875,No
Male,59,130355,Yes
Male,47,128874,No
Female,30,74114,Yes
Male,48,86347,Yes
Male,25,93636,Yes
Female,29,130447,Yes
Female,36,130577,No
Male,39,47052,No
Female,55,97658,No
Male,34,116517,No
Female,39,100140,No
Female,49,107475,Yes
Female,56,130984,Yes
Male,30,126200,No
Male,26,105114,No
Male,24,110134,Yes
Female,27,120454,No
Male,33,115538,Yes
Female,58,138925,No
Male,50,59766,Yes
Male,21,101551,No
Female,46,76801,No
Female,42,101574,No
Female,19,74191,Yes
Male,59,44516,Yes
Male,40,57305,No
Male,46,44538,Yes
Male,34,137419,Yes
Female,53,96185,No
Female,38,31950,No
Male,24,71036,No
Female,37,20080,Yes
Male,54,83910,Yes
Female,23,119419,Yes
Female,46,59525,No
Female,47,148678,Yes
Female,36,148224,Yes
Male,60,67726,Yes
Male,31,35591,Yes
Female,29,101464,No
Male,29,118437,No
Male,51,147766,No
Male,44,109644,Yes
Female,51,68960,No
Male,30,42271,No
Male,53,60948,Yes
Female,19,115934,Yes
Male,39,30019,No
Male,20,65412,Yes
Male,60,77181,Yes
Female,51,105104,Yes
Male,54,43565,Yes
Male,39,148916,Yes
Male,53,35422,Yes
Male,44,135224,Yes
Female,59,54445,No
Male,53,70820,Yes
Male,59,111030,No
Female,44,121201,No
Male,52,149091,No
Male,53,112445,No
Male,55,117041,No
Male,26,115130,Yes
Male,33,143637,No
Female,55,125829,Yes
Male,56,91123,Yes
Female,41,149844,Yes
Female,31,49371,No
Male,30,79631,Yes
Male,35,81289,Yes
Female,53,99565,No
Female,46,61162,No
Female,23,82546,No
Female,40,52159,No
Female,35,109041,No
Male,36,128371,Yes
Male,59,57562,Yes
Female,26,149234,No
Female,44,127963,Yes
Male,25,109329,Yes
Female,28,26458,No
Male,55,57561,Yes
Female,41,73440,No
Female,41,22435,No
Female,51,128467,No
Female,50,88130,Yes
Male,26,41085,Yes
Female,44,100810,No
Female,29,94885,No
Male,60,137335,No
Female,55,66540,No
Female,21,90091,Yes
Female,49,121990,No
Male,56,47476,Yes
Female,38,104383,Yes
Male,30,122182,No
Female,27,136307,Yes
Female,20,78729,No
Female,59,74028,No
Female,59,67854,No
Male,52,133022,Yes
Female,46,112332,No
Male,57,94764,No
Male,54,115976,Yes
Male,60,103150,No
Male,27,57236,Yes
Male,34,63684,Yes
Female,52,129230,No
Male,58,99748,No
Male,29,65996,No
Male,26,95525,No
Male,23,117304,No
Female,53,93739,No
Male,19,121088,No
Female,47,140470,No
Male,56,97002,Yes
Male,48,44723,No
Male,50,148040,No
Male,33,144810,Yes
Male,33,136781,No
Male,41,144830,No
Male,56,27374,Yes
Male,46,134000,No
Male,28,142318,Yes
Female,33,33446,No
Male,20,60052,No
Female,41,117136,No
Female,53,136464,No
Male,44,70717,Yes
Female,55,140391,Yes
Male,24,36311,Yes
Female,58,127656,Yes
Male,51,112896,No
Male,59,76631,Yes
Female,40,64014,Yes
Female,30,106136,No
Female,45,46851,No
Female,51,135937,No
Female,52,120762,No
Male,47,62451,No
Female,56,81829,Yes
Female,40,147281,Yes
Female,42,95580,No
Male,31,28165,No
Female,56,75946,Yes
Male,18,26428,Yes
Male,28,26310,No
Female,55,132144,Yes
Male,41,114349,No
Male,42,44329,No
Male,35,33139,Yes
Female,39,101578,No
Male,56,108154,No
Male,29,144882,Yes
Female,47,118168,Yes
Female,32,42346,Yes
Male,24,117080,No
Female,56,85992,Yes
Female,52,120212,No
Male,39,83474,Yes
Female,35,39161,Yes
Female,21,95796,No
Female,56,133994,No
Female,51,108530,No
Male,54,108789,No
Female,53,88321,No
Male,24,36995,No
Male,51,60772,Yes
Male,35,24346,No
Female,23,49050,No
Female,44,67248,No
Male,21,87804,No
Male,36,118782,No
Female,34,47212,Yes
Male,42,127321,Yes
Male,28,131074,No
Female,27,31331,Yes
Female,60,37142,Yes
Female,53,53294,No
Female,51,43871,No
Female,31,55885,Yes
Female,51,117124,No
Male,50,105652,Yes
Female,57,78584,Yes
Female,39,47128,No
Female,27,133247,Yes
Male,50,83755,Yes
Male,57,136935,No
Female,22,103546,Yes
Male,60,140083,No
Female,32,72453,No
Male,53,82204,No
Male,50,77991,Yes
Male,47,22259,Yes
Male,26,85536,Yes
Male,59,111542,No
Female,37,133550,Yes
Male,23,111038,Yes
Male,55,44095,No
Male,56,113869,No
Female,33,119012,Yes
Female,33,28162,Yes
Male,44,24736,No
Female,26,27762,Yes
Male,47,46341,No
Female,50,80282,No
Male,26,41868,No
Female,42,52345,Yes
Male,41,125222,No
Female,36,92573,No
Female,35,33309,Yes
Male,59,101494,Yes
Female,30,132453,Yes
Female,41,82721,Yes
Male,37,129067,Yes
Female,37,50926,No
Male,51,114330,No
Male,51,96795,Yes
Male,43,116485,Yes
Female,33,63684,Yes
Female,45,39427,Yes
Male,30,61073,Yes
Male,38,21380,Yes
Female,45,123720,Yes
Female,33,69736,No
Female,53,37232,Yes
Female,59,111950,Yes
Female,40,130184,No
Female,44,149424,No
Female,46,68985,Yes
Male,43,100622,Yes
Male,39,113383,No
Female,31,32812,No
Female,37,39526,No
Male,44,89775,Yes
Male,60,57840,Yes
Female,59,51037,Yes
Female,18,37500,No
Male,42,116746,No
Male,53,86199,No
Female,37,83793,Yes
Female,47,50046,Yes
Male,39,125692,Yes
Male,19,135134,No
Male,32,138192,Yes
Female,25,50139,Yes
Male,48,38286,Yes
Male,55,62978,No
Female,54,128487,Yes
Male,46,51593,No
Female,38,35806,Yes
Male,37,141214,Yes
Female,28,43599,Yes
Male,47,84571,Yes
Female,53,71845,Yes
Male,41,24570,No
Female,27,129232,No
Female,33,43835,No
Male,31,142867,No
Female,28,97653,No
Male,57,45756,No
Male,58,44475,Yes
Female,33,104959,Yes
Male,18,74716,No
Female,44,70579,Yes
Female,28,122048,No
Female,35,102282,No
Female,34,122833,Yes
Female,45,145683,No
Male,20,66550,No
Female,20,102756,No
Female,19,71115,Yes
Female,30,78887,Yes
Female,60,45201,Yes
Male,31,121870,Yes
Female,40,106612,No
Male,37,49372,No
Male,48,22833,No
Male,60,21367,No
Female,32,74246,No
Male,51,79667,Yes
Male,54,27375,No
Male,52,139783,Yes
Male,23,83420,Yes
Male,56,92657,Yes
Male,26,123355,Yes
Female,53,64297,No
Male,59,48434,Yes
Male,47,55854,Yes
Female,51,109552,Yes
Male,31,111315,Yes
Female,26,28205,Yes
Male,57,104560,No
Male,55,89507,Yes
Female,32,146153,No
Male,56,28233,Yes
Female,24,26929,No
Female,40,76501,Yes
Male,33,106791,No
Male,60,122645,No
Female,52,75522,Yes
Female,23,46821,No
Male,41,66681,Yes
Female,56,133585,No
Female,45,28207,No
Male,24,70819,Yes
Male,59,129169,No
Male,21,88166,Yes
Female,58,146073,No
Female,42,38300,No
Male,20,127028,Yes
Female,29,70137,No
Male,53,92542,No
Female,29,146224,Yes
Male,46,87462,Yes
Male,22,59701,No
Female,35,26921,Yes
Male,36,85777,Yes
Female,37,78707,No
Male,53,74926,Yes
Male,37,106878,Yes
Female,29,101969,No
Female,28,26323,No
Female,40,142509,Yes
Female,58,133078,Yes
Male,22,90653,No
Male,43,85334,Yes
Female,41,26143,No
Male,37,110502,No
Female,36,46623,Yes
Female,51,85702,Yes
Male,52,113056,No
Male,59,97765,Yes
Female,26,79350,No
Male,31,87892,No
Female,26,51795,No
Female,60,71146,No
Male,48,132779,Yes
Female,44,107338,Yes
Female,35,87552,Yes
Male,30,127392,No
Female,25,126159,No
Female,52,54197,Yes
Female,59,25327,Yes
Male,54,91360,Yes
Male,26,45552,No
Female,27,22016,Yes
Female,35,62523,Yes
Female,21,142942,Yes
Female,48,64258,Yes
Female,23,44858,Yes
Male,20,98869,No
Female,40,140109,No
Male,19,125763,No
Female,24,40827,No
Male,27,106552,No
Male,43,149175,Yes
Female,50,40333,No
Female,53,78650,No
Male,19,78177,Yes
Female,47,127787,No
Female,21,51144,Yes
Female,54,110889,No
Female,36,46644,No
Female,45,149496,No
Female,28,133388,Yes
Male,49,38679,No
Male,36,76786,No
Female,21,50158,Yes
Female,59,58512,No
Male,54,20160,No
Female,29,66040,No
Female,24,106336,Yes
Female,49,92308,No
Female,27,148623,Yes
Female,59,138104,No
Female,57,142249,Yes
Male,52,88513,Yes
Male,60,127012,Yes
Female,50,114181,No
Female,37,123248,No
Female,57,127669,Yes
Female,51,27546,No
Female,37,79978,Yes
Female,59,138832,No
Male,52,129680,No
Male,51,69389,No
Female,38,30180,Yes
Male,40,115466,No
Male,30,87907,Yes
Female,49,61740,Yes
Female,37,63067,No
Male,58,95057,No
Female,33,119389,Yes
Female,28,102240,Yes
Male,28,94399,No
Male,50,137800,Yes
Female,18,54285,Yes
Female,18,87517,Yes
Male,52,74148,No
Male,50,120810,No
Female,54,26927,Yes
Female,43,86044,Yes
Female,52,35337,Yes
Male,25,99244,Yes
Male,46,34582,No
Male,40,100994,No
Male,25,100983,No
Female,18,68218,Yes
Female,27,47159,No
Female,44,87722,Yes
Female,29,112535,No
Male,60,37167,Yes
Female,22,114358,Yes
Male,34,83383,Yes
Male,22,123854,Yes
Male,53,148600,No
Male,22,43445,No
Male,35,96147,Yes
Female,37,63025,No
Female,21,43751,No
Female,48,47886,Yes
Male,54,29676,No
Male,52,140415,Yes
Male,47,39681,Yes
Male,60,46110,Yes
Female,55,87345,No
Male,40,77566,No
Female,49,98424,Yes
Male,29,64401,Yes
Female,46,69354,No
Male,50,55801,No
Male,26,124132,No
Male,50,132952,No
Female,33,130907,Yes
Male,39,39689,No
Male,60,129165,Yes
Female,43,40719,No
Female,60,33870,Yes
Female,49,86294,No
Female,33,35459,Yes
Female,41,67561,No
Male,25,41963,Yes
Male,46,100746,No
Female,60,45010,Yes
Female,39,101230,No
Female,33,145809,Yes
Female,24,122600,Yes
Female,48,86670,Yes
Male,27,134018,Yes
Male,18,85811,Yes
Male,46,34243,No
Female,36,130228,No
Male,38,36778,Yes
Male,22,80751,No
Female,24,94434,No
Female,28,137268,Yes
Female,55,98077,Yes
Male,29,120888,No
Male,36,91562,No
Male,19,101499,Yes
Female,33,148839,No
Female,23,138213,Yes
Female,41,64959,No
Male,53,58677,No
Female,47,46527,Yes
Female,33,27798,No
Male,38,96081,Yes
Female,24,44734,No
Female,31,43705,Yes
Female,43,130890,Yes
Male,59,21587,No
Male,33,85191,No
Female,23,76678,No
Male,26,75156,Yes
Female,21,128613,No
Female,25,112805,Yes
Female,32,45797,No
Female,46,39415,No
Male,54,59607,No
Female,54,107858,No
Male,24,89900,No
Male,29,87727,No
Female,56,114388,Yes
Female,28,41985,Yes
Male,31,107997,No
Male,59,44393,Yes
Male,29,31894,Yes
Male,19,67684,No
Male,60,76507,Yes
Male,44,71311,No
Female,34,119910,No
Male,28,123120,No
Female,28,83780,No
Male,30,75599,Yes
Female,52,67200,No
Female,45,28766,Yes
Male,18,108187,No
Female,33,87699,Yes
Male,18,128805,Yes
Male,24,132553,Yes
Female,46,114998,No
Male,33,106570,Yes
Male,33,129325,No
Male,47,105591,No
Male,24,145247,No
Male,42,58817,No
Female,37,147559,No
Female,43,102881,No
Female,46,110529,No
Female,53,61450,Yes
Male,18,83587,Yes
Female,56,111632,Yes
Female,42,39107,Yes
Male,35,119037,No
Male,35,59630,Yes
Male,27,120879,Yes
Male,52,143397,No
Male,46,139788,Yes
Male,42,115431,No
Female,49,103939,No
Male,50,89125,Yes
Male,56,115960,Yes
Male,49,24601,No
Female,29,22977,No
Male,53,142281,Yes
Female,55,104987,No
Female,28,143370,Yes
Male,24,101942,No
Female,25,85884,Yes
Male,57,109104,No
Female,39,32306,Yes
Female,57,53531,Yes
Female,41,130454,No
Female,21,135484,No
Male,40,72801,No
Male,46,92899,No
Female,36,79784,No
Male,29,89476,Yes
Male,60,120580,No
Male,60,91315,No
Female,36,72837,Yes
Female,53,85833,Yes
Female,42,117289,No
Male,35,105033,Yes
Male,59,117249,No
Male,35,53990,Yes
Female,40,139590,Yes
Female,27,115151,No
Male,47,51699,Yes
Female,47,114379,Yes
Male,51,140523,Yes
Male,43,131814,Yes
Male,57,140383,Yes
Male,48,57410,Yes
Female,21,113842,No
Female,59,56312,No
Male,35,118217,No
Male,27,97728,No
Male,26,58365,Yes
Female,47,37039,No
Male,20,136728,Yes
Male,38,107126,No
Female,27,110354,Yes
Female,20,37525,No
Female,49,114300,Yes
Female,34,41281,No
Female,50,124003,No
Female,37,86100,Yes
Female,53,49254,Yes
Male,59,30485,No
Male,29,137341,Yes
Female,43,77905,Yes
Female,40,149921,Yes
Male,42,130533,No
Female,53,92093,Yes
Male,31,82641,No
Female,40,75885,No
Male,52,89789,Yes
Female,50,136385,Yes
Female,58,20786,No
Male,42,135758,No
Female,35,54523,Yes
Male,42,48045,No
Male,25,134469,Yes
Female,29,85223,No
Female,32,139061,Yes
Male,51,36028,No
Male,25,116687,Yes
Female,47,45070,Yes
Female,36,141475,No
Male,30,72851,No
Female,40,111191,Yes
Male,36,64760,No
Female,35,131318,Yes
Female,32,54957,Yes
Male,51,82844,Yes
Female,53,32542,Yes
Female,48,86668,No
Male,40,65474,No
Male,54,136754,No
Female,54,102533,Yes
Male,42,84806,Yes
Male,46,106833,No
Female,34,92362,Yes
Female,34,71854,No
Female,27,120719,Yes
Female,25,134074,No
Male,44,90508,Yes
Male,43,81763,Yes
Male,18,71489,Yes
Female,55,69921,Yes
Female,58,42468,No
Male,29,38373,Yes
Male,53,109409,Yes
Male,39,75586,Yes
Female,52,125684,Yes
Female,46,73806,No
Male,41,65882,Yes
Male,33,108171,Yes
Male,24,99243,No
Female,56,57668,No
Male,57,54110,Yes
Female,50,37084,No
Male,29,43073,No
Female,48,31946,No
Male,25,49523,No
Male,48,79410,No
Male,59,127638,No
Female,56,33047,No
Female,20,73536,No
Female,39,22702,No
Male,30,53435,No
Male,49,47874,No
Female,50,26994,Yes
Male,33,113111,Yes
Female,23,146289,No
Female,40,72596,No
Male,55,54718,No
Male,60,57568,Yes
Female,51,112846,Yes
Male,60,40689,Yes
Female,48,112151,No
Female,23,99831,Yes
Male,58,129469,Yes
Female,36,42321,Yes
Male,43,38942,No
Female,51,31394,No
Female,55,114638,Yes
Male,19,68581,Yes
Male,48,60374,Yes
Female,40,118614,No
Female,45,60352,Yes
Female,38,44374,No
Female,46,47314,Yes
Female,50,45821,Yes
Female,51,91277,No
Male,55,35501,No
Male,60,66652,No
Male,26,26901,No
Male,28,33020,Yes
Male,37,20234,No
Female,29,130013,Yes
Female,55,23930,Yes
Male,36,103885,No
Female,26,127234,Yes
Male,47,38813,Yes
Male,21,80763,Yes
Female,36,48055,Yes
Male,36,36020,No
Male,24,123466,No
Male,49,71512,No
Female,32,134745,No
Male,27,64125,Yes
Female,32,91582,Yes
Male,48,36539,No
Male,35,75665,No
Male,53,68560,No
Male,58,89322,Yes
Male,47,23244,No
Female,47,76848,Yes
Female,27,119029,No
Female,38,125907,No
Male,21,147670,Yes
Male,58,38455,Yes
Female,27,127021,No
Female,30,114572,Yes
Male,47,144528,No
Female,37,114797,Yes
Male,25,135971,No
Female,38,38852,No
Male,42,69184,No
Male,44,57438,Yes
